idx,prompt,model,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd
134,P1_zero_shot,llama_3.3_70b,matched,um-hum with the ice yeah,With the sunshine and heat wave yes.,telephone,contradiction,neutral,Neutral.,83,3,86,0.0
135,P1_zero_shot,llama_3.3_70b,matched,"This is one of the reasons we're growing too weak to fight the Satheri.  ""What's wrong with a ceremony of worship, if you must worship your eggshell?"" Dave asked.","Eggshell worship is the reason we're growing too weak to fight the Satheri, yet Dave asked about it.",fiction,entailment,entailment,entailment,131,4,135,0.0
136,P1_zero_shot,llama_3.3_70b,matched,"So unlike people who are fortunate enough to be able to afford attorneys and can go to another lawyer, our clients are simply lost in the legal system if they cannot get access to it from us.",Our clients can barely afford our legal assistance.,government,entailment,entailment,entailment,115,4,119,0.0
137,P1_zero_shot,llama_3.3_70b,matched,"Little is recorded about this group, but they were probably the ancestors of the Gododdin, whose feats are told in a seventh-century Old Welsh manuscript.",Gododdin's deeds were never written down because it was to be passed down only orally. ,travel,contradiction,contradiction,Contradiction.,118,5,123,0.0
138,P1_zero_shot,llama_3.3_70b,matched,Beyond the facade there are cavernous empty rooms.,The rooms are preserved how they historically looked.,travel,neutral,neutral,Neutral.,86,3,89,0.0
139,P1_zero_shot,llama_3.3_70b,matched,Economic growth also depends on education to enhance the knowledge and skills of the nation's work,Economic growth has been increase quickly in recent years as knowledge is being spread faster and more efficiently.,government,neutral,entailment,Entailment,104,4,108,0.0
140,P1_zero_shot,llama_3.3_70b,matched,Reports on attestation engagements should state that the engagement was made in accordance with generally accepted government auditing standards.,"To prevent fines, attestation engagements must have proof that they comply with government auditing standards.",government,neutral,entailment,Entailment,106,4,110,0.0
141,P1_zero_shot,llama_3.3_70b,matched,those little kids don't understand it,Those young children can't comprehend it. ,telephone,entailment,entailment,Entailment,84,4,88,0.0
142,P1_zero_shot,llama_3.3_70b,matched,These adaptations are not uniformly valued.,Adaptions are always valued ,government,contradiction,contradiction,contradiction,80,4,84,0.0
143,P1_zero_shot,llama_3.3_70b,matched,"Thus, recent evidence suggests that by not including an estimate of reductions in short-term mortality due to changes in ambient ozone, both the Base and Alternative Estimates may underestimate the benefits of implementation of the Clear Skies Act.",Recent findings say that Base and Alternative estimates may not quite see all of the benefits of the Clear Skies Act.,government,entailment,entailment,Entailment,133,4,137,0.0
144,P1_zero_shot,llama_3.3_70b,matched,paid back down it uh,I paid off the balance.,telephone,neutral,entailment,entailment,79,4,83,0.0
145,P1_zero_shot,llama_3.3_70b,matched,Other examples of cumulative case studies come from two international agencies.,There are examples of cumulative case studies.,government,entailment,entailment,entailment,87,4,91,0.0
146,P1_zero_shot,llama_3.3_70b,matched,"I leap!"" And, in very truth, run and leap he did, gambolling wildly down the stretch of lawn outside the long window. ","The man yelled that he would sit down, and sit down he did.",fiction,contradiction,contradiction,Contradiction.,112,5,117,0.0
147,P1_zero_shot,llama_3.3_70b,matched,yeah yeah uh-huh yeah we we saw that one uh we find that uh that uh if you can get into those dollar movies you know they're uh they're a dollar and a half what is it dollar and a quarter dollar and a half now,You can get it at the dollar movies.,telephone,neutral,entailment,entailment,127,4,131,0.0
148,P1_zero_shot,llama_3.3_70b,matched,[Requires free registration.,Registration is only one of the requirements. ,slate,neutral,contradiction,contradiction,81,4,85,0.0
149,P1_zero_shot,llama_3.3_70b,matched,Never know where they won't turn up next. ,Everyone knows where they will turn up next.,fiction,contradiction,contradiction,contradiction,87,4,91,0.0
150,P1_zero_shot,llama_3.3_70b,matched,"Rightly or wrongly, America is seen as globalization's prime mover and head cheerleader and will be blamed for its excesses until we start paying official attention to them.",America alone is responsible for the excesses of the globalization movement. ,slate,neutral,entailment,entailment,115,4,119,0.0
151,P1_zero_shot,llama_3.3_70b,matched,Where lies the real Japan?,There is a question where the real Japan lies.,travel,entailment,entailment,entailment,83,4,87,0.0
152,P1_zero_shot,llama_3.3_70b,matched,The story of the technology business gets spiced up because the reality is so bland.,Reality is so bland that the technology business gets spiced up.,slate,entailment,entailment,entailment,97,4,101,0.0
153,P1_zero_shot,llama_3.3_70b,matched,there's certain times of the year of course that uh that it probably wouldn't do very well because of the temperature and stuff but but uh the right time of year it works pretty good,"At the right time of year, this paint is great.",telephone,neutral,entailment,Entailment,117,4,121,0.0
154,P1_zero_shot,llama_3.3_70b,matched,"But when the cushion is spent in a year or two, or when the next recession arrives, the disintermediating voters will find themselves playing the roles of budget analysts and tax wonks.",The cushion will likely be spent in under two years.,slate,entailment,entailment,entailment,117,4,121,0.0
155,P1_zero_shot,llama_3.3_70b,matched,Candle grease? ,It was not candle grease.,fiction,contradiction,contradiction,contradiction,77,4,81,0.0
156,P1_zero_shot,llama_3.3_70b,matched,"Even if auditors do not follow such other standards and methodologies, they may still serve as a useful source of guidance to auditors in planning their work under GAGAS.",GAGAS requires strict compliance for auditors to follow.,government,neutral,contradiction,contradiction,114,4,118,0.0
157,P1_zero_shot,llama_3.3_70b,matched,Possibly no other country has had such a turbulent history.,The country's history has been turbulent.,travel,entailment,entailment,entailment,86,4,90,0.0
158,P1_zero_shot,llama_3.3_70b,matched,REESTIMATE -Refers to estimates of the subsidy costs performed subsequent to their initial estimates made at the time of a loan's disbursement.,Reestimate is a term that doesn't deal with estimates.,government,contradiction,contradiction,contradiction,108,4,112,0.0
159,P1_zero_shot,llama_3.3_70b,matched,The large scale production of entertainment films is a phenomenon well worth seeing several times.,Watching the impressive production of entertainment skills is something worth seeing many times.,travel,entailment,entailment,Entailment,97,4,101,0.0
160,P1_zero_shot,llama_3.3_70b,matched,yeah yeah so it's interesting to talk to somebody from that general vicinity,Conversing to someone in the area is interesting.,telephone,entailment,entailment,entailment,92,4,96,0.0
161,P1_zero_shot,llama_3.3_70b,matched,"At least they're getting stoned first, I rationalized.","It's awful that they get stoned first, I argued. ",slate,contradiction,contradiction,contradiction,94,4,98,0.0
162,P1_zero_shot,llama_3.3_70b,matched,They would burn to the ground by morning.,They would not burn to the ground by morning.,fiction,contradiction,contradiction,contradiction,86,4,90,0.0
163,P1_zero_shot,llama_3.3_70b,matched,"Improvements in architecture, regaining intimate space and scale and all the rest, won't disguise the ugliness of advertising the local bank, Chevy dealer, and chain retailer as a backdrop for baseball.","Baseball should be about the sport, not advertisements.",slate,neutral,entailment,Entailment,117,4,121,0.0
164,P1_zero_shot,llama_3.3_70b,matched,"However, the specific approaches to executing those principles tended to differ among the various sectors.",Specific approaches to each principle is different in each sector.,government,entailment,entailment,entailment,95,4,99,0.0
165,P1_zero_shot,llama_3.3_70b,matched,The following are examples of how agencies engaged employee unions.,"Agencies can engage employee unions, for example:",government,entailment,entailment,Entailment,87,4,91,0.0
166,P1_zero_shot,llama_3.3_70b,matched,"Gordon, Robert J. Does the 'New Economy' Measure Up to the Great Inventions of the Past.",There were great inventions in the past.,government,entailment,entailment,Entailment,97,4,101,0.0
167,P1_zero_shot,llama_3.3_70b,matched,"And if, as ultimately happened, no settlement resulted, we could shrug our shoulders, say, 'Hey, we tried,' and act like unsuccessful brokers to an honorable peace.",Neither side is actually interested in a settlement at this time.,slate,neutral,entailment,entailment,115,4,119,0.0
168,P1_zero_shot,llama_3.3_70b,matched,Their rights have been the source of conflicts in the central government.,Their rights have been an area of turmoil within the central government.,travel,entailment,entailment,Entailment,93,4,97,0.0
169,P1_zero_shot,llama_3.3_70b,matched,"Clearly, the press has done a lousy job with its focus on behavior such as infidelity or drug use that most people don't care about.",The press has done a great job of covering hot-button issues people want to learn about.,slate,contradiction,contradiction,contradiction,115,4,119,0.0
170,P1_zero_shot,llama_3.3_70b,matched,Two aromatic aniseed drinks are also produced locally.,The aniseed drinks have a good smell to them.,travel,entailment,entailment,entailment,90,4,94,0.0
171,P1_zero_shot,llama_3.3_70b,matched,"In some cases, members initially participated because of an existing trust relationship with individual leaders or sponsors, and it was a challenge to keep them returning until they saw value in participating and had built trust with other members.",The trust members built themselves was more important than the trust they made with the leaders.,government,neutral,entailment,entailment,126,4,130,0.0
172,P1_zero_shot,llama_3.3_70b,matched,"The activities included in the Unified Agenda are, in general, those expected to have a regulatory action within the next 12 months, although agencies may include activities with an even longer time frame.",Most of the activities taken under the regulatory actions have been longer that 12 months.,government,neutral,contradiction,contradiction,122,4,126,0.0
173,P1_zero_shot,llama_3.3_70b,matched,Pick up a map from the tourist office here and ask about walking tours.,The people at the tourist office are friendly and well-informed.,travel,neutral,entailment,entailment,95,4,99,0.0
174,P1_zero_shot,llama_3.3_70b,matched,"Also, the final rule is not intended to have any retroactive effect and administrative procedures must be exhausted prior to any judicial challenge to the provisions of the rule.",The final rule isn't meant to have a retroactive effect but only affect legislation in the next year.,government,neutral,entailment,Entailment,120,4,124,0.0
175,P1_zero_shot,llama_3.3_70b,matched,Act Accounting the Great Management Reform Act,Management reform is needed ,government,neutral,entailment,Entailment,80,4,84,0.0
176,P1_zero_shot,llama_3.3_70b,matched,"Explanation building is the inverse  starting with the observations, the evaluator develops a picture of what is happening and why.",Explanation building is going to be the standard approach in the future.,government,neutral,neutral,Neutral.,103,3,106,0.0
177,P1_zero_shot,llama_3.3_70b,matched,"The spot does leave the viewer wondering about the rest of the story, and what tale the condom could tell.","The spot resolves the storyline neatly for viewers, especially regarding the condom.",slate,contradiction,contradiction,contradiction,103,4,107,0.0
178,P1_zero_shot,llama_3.3_70b,matched,yeah yeah uh-huh yeah we we saw that one uh we find that uh that uh if you can get into those dollar movies you know they're uh they're a dollar and a half what is it dollar and a quarter dollar and a half now,I don't think you can get it anywhere.,telephone,contradiction,contradiction,contradiction,128,4,132,0.0
179,P1_zero_shot,llama_3.3_70b,matched,"Hold hard, said Tommy.","""Don't hold at all!"" was Tommy's only message.",fiction,contradiction,contradiction,contradiction,86,4,90,0.0
180,P1_zero_shot,llama_3.3_70b,matched,"The traditional opening time for many hotels is the Orthodox Easter, although some do not open until the end of April.",The hotels open on March 13th.,travel,neutral,contradiction,contradiction,99,4,103,0.0
181,P1_zero_shot,llama_3.3_70b,matched,"The museum is open from 9am to 1pm and 2 to 5pm Monday to Friday (with audio-visual shows in the afternoon), and on Saturday mornings.","The museum is not open on Sunday, either in the morning or the afternoon.",travel,entailment,entailment,entailment,120,4,124,0.0
182,P1_zero_shot,llama_3.3_70b,matched,"Of particular significance --the American public has become acutely aware of the hazards to their health, including the risk of mortality, posed by inhalation of fine particles and exposure to mercury through fish consumption.",The American public is still very unaware of the health risks of inhaling small particles.,government,contradiction,contradiction,contradiction,124,4,128,0.0
183,P1_zero_shot,llama_3.3_70b,matched,Why shouldn't he be? ,There is no reason he shouldn't be.,fiction,entailment,entailment,entailment,83,4,87,0.0
184,P1_zero_shot,llama_3.3_70b,matched,maybe adult literacy maybe you know composition writing maybe you know uh volunteering you know on a tutor line or though the even through the elementary schools for help with homework or the other part of me says is God i've had enough kids  do i really,I don't know if I really want to put in more effort volunteering since I've already gone through that with my children,telephone,neutral,entailment,entailment,142,4,146,0.0
185,P1_zero_shot,llama_3.3_70b,matched,The Office of Information and Regulatory Affairs of OMB approved the,The motion was quickly approve because everyone thought it was amazing.,government,neutral,neutral,Neutral.,92,3,95,0.0
186,P1_zero_shot,llama_3.3_70b,matched,He argued that these governors shared the congressional Republican agenda enshrined in the 1994 Contract With America.,The speaker agrees with the governors,slate,contradiction,neutral,Neutral.,96,3,99,0.0
187,P1_zero_shot,llama_3.3_70b,matched,Perhaps tax reform doesn't appeal to the new spiritualized side of Bradley.,Bradley is a pastor now.,slate,neutral,entailment,entailment,88,4,92,0.0
188,P1_zero_shot,llama_3.3_70b,matched,uh wasn't that Jane Eyre no he wrote Jane Eyre too,Was it Jane Eyre or not?,telephone,entailment,entailment,entailment,90,4,94,0.0
189,P1_zero_shot,llama_3.3_70b,matched,and they have a bar also which is always crowded as can be  but it's it's an specially fine restaurant and when you consider they take no plastic or checks,"They have a bar, which is always empty.",telephone,contradiction,unknown,ERROR,0,0,0,0.0
190,P1_zero_shot,llama_3.3_70b,matched,The arts also flourished in India during these early times.,The arts languished during those early days.,travel,contradiction,unknown,ERROR,0,0,0,0.0
191,P1_zero_shot,llama_3.3_70b,matched,"Say, man, don't you know you've been given up for dead? ",He died of starvation after being left in the desert by his group of friends.,fiction,neutral,unknown,ERROR,0,0,0,0.0
192,P1_zero_shot,llama_3.3_70b,matched,"It can be done, he said at last. ",It is possible. ,fiction,entailment,entailment,Entailment,83,4,87,0.0
193,P1_zero_shot,llama_3.3_70b,matched,"Perhaps all we can say of great acting is that it involves assimilation rather than accumulation, that the performer isn't so much a surrogate as a vessel.",Great actors can assimilate themselves into their roles.,slate,entailment,entailment,Entailment,108,4,112,0.0
194,P1_zero_shot,llama_3.3_70b,matched,"Straightened out for a while, Humayun came back in 1555 with his Persian army to recapture the Punjab, Delhi, and Agra, but the next year his opium habit caused his death (see page 64).","Straightened out for a bit, Humayun came back in 1555 with his army to recapture the provinces, but was stopped by an opium addiction.",travel,entailment,unknown,ERROR,0,0,0,0.0
195,P1_zero_shot,llama_3.3_70b,matched,Scutari is traditionally associated with the name of Florence Nightingale.,There is no association between Florence Nightingale and Scutari.,travel,contradiction,contradiction,contradiction,96,4,100,0.0
196,P1_zero_shot,llama_3.3_70b,matched,"North of Mytilini, stop at the village of Moria, where you will find the remains of a huge Roman aqueduct surrounded by grazing goats.",The village of Moria contains the ruins of a massive Roman aqueduct.,travel,entailment,entailment,Entailment,113,4,117,0.0
197,P1_zero_shot,llama_3.3_70b,matched,"NIPA had already recognized mineral exploration as investment, and in 1996, NIPA reclassified government purchases of plant and equipment as investment.","NIPA said mineral exploration is an investment, especially oil and gas.",government,neutral,entailment,Entailment,110,4,114,0.0
198,P1_zero_shot,llama_3.3_70b,matched,"32 Under the RSA proposal, a worker between the ages of 25 and 60 with family earnings of at least $5,000 could contribute up to $1,000 annually through either an employer-sponsored saving plan or a tax-deferred individual account.","Most workers could contribute up to $1,000 each year.",government,entailment,entailment,entailment,133,4,137,0.0
199,P1_zero_shot,llama_3.3_70b,matched,The following are examples of how agencies engaged employee unions.,The following are examples of how agencies can eradicate employee unions.,government,contradiction,contradiction,Contradiction.,90,5,95,0.0
200,P1_zero_shot,llama_3.3_70b,matched,"Blessed with preternatural gregariousness, good humor, and a love of attention, he's been tireless about pursuing both celebrity and the cause of popular history ever since.",He never wanted any attention and kept to himself all the time.,slate,contradiction,contradiction,Contradiction.,117,5,122,0.0
201,P1_zero_shot,llama_3.3_70b,matched,exactly and when i'm sitting here on the sofa cross-stitching and all of a sudden somebody a man's got their hand on my door knob it's like uh like oh no and so i don't i don't like that and i guess the only way to prevent it would be just to pass a city ordinance to prevent that or,I don't ever sit on my sofa and do cross-stitch. ,telephone,contradiction,contradiction,contradiction,151,4,155,0.0
202,P1_zero_shot,llama_3.3_70b,matched,It can entail prospective and retrospective designs and it permits synthesis of many individual case studies undertaken at different times and in different sites.,It can entail prospective and retrospective designs.,government,entailment,unknown,ERROR,0,0,0,0.0
203,P1_zero_shot,llama_3.3_70b,matched,um-hum yeah right uh is yours a is it a a slab foundation or pier and beam,Your foundation is being beamed away.,telephone,contradiction,entailment,entailment,95,4,99,0.0
204,P1_zero_shot,llama_3.3_70b,matched,The Washington Post called it the culmination of a six-month game of political chicken.,It has been called by the Washington Post as a beautiful situation.,slate,contradiction,contradiction,contradiction,96,4,100,0.0
205,P1_zero_shot,llama_3.3_70b,matched,"For example, a case study of the effectiveness of a job training program might need to take into account general economic trends, such as unemployment rates in the community.",General economic trends would have to be considered by a case study on job training effectiveness.,government,entailment,entailment,Entailment,116,4,120,0.0
206,P1_zero_shot,llama_3.3_70b,matched,"So have I for that matter, but I flatter myself that my choice of dishes was more judicious than yours.",My choice of dishes was more judicious than yours.,fiction,entailment,entailment,entailment,102,4,106,0.0
207,P1_zero_shot,llama_3.3_70b,matched,and uh well if you if you got got him a power mower it'd probably take him a lot less time to do it but i enjoy doing it i feel good doing it uh i i feel a lot better doing it with a power mower with that with a  with a pull tractor on it so i don't have to push so hard,He would mow your entire yard in eight minutes if he was using a power mower.,telephone,neutral,entailment,entailment,154,4,158,0.0
208,P1_zero_shot,llama_3.3_70b,matched,"Since there is no airport on the island, all visitors must arrive at the port, Skala, where most of the hotels are located and all commercial activity is carried out.",There isn't enough room for an airport on the island.,travel,neutral,entailment,entailment,114,4,118,0.0
209,P1_zero_shot,llama_3.3_70b,matched,But even managers who try to stay alert to these forces often gather their information anecdotally or informally.,Managers offer employees benefits in return for information.,government,neutral,neutral,Neutral.,99,3,102,0.0
210,P1_zero_shot,llama_3.3_70b,matched,Some rooms have balconies.,Some rooms have balconies off of them.,travel,entailment,entailment,Entailment.,82,5,87,0.0
211,P1_zero_shot,llama_3.3_70b,matched,"No, John, I said, ""it isn't one of us. ",I told John it was not one of us.,fiction,entailment,entailment,Entailment.,93,5,98,0.0
212,P1_zero_shot,llama_3.3_70b,matched,"These aliens may seek legal assistance at any time during the year, although limited English ability and lack of knowledge of rights and procedures may provide obstacles to seeking and obtaining representation.",These immigrants often need legal assistance.,government,entailment,entailment,Entailment,108,4,112,0.0
213,P1_zero_shot,llama_3.3_70b,matched,"Porches and stoops, those symbols of a vibrant social life, stopped being used as gathering places for a rather practical reason--air conditioning.",People simply prefer to be comfortable inside rather than outdoors in the sweltering heat.,slate,entailment,entailment,entailment,113,4,117,0.0
214,P1_zero_shot,llama_3.3_70b,matched,The sacred is not mysterious to her.,The woman is very religious.,slate,neutral,neutral,Neutral.,81,3,84,0.0
215,P1_zero_shot,llama_3.3_70b,matched,"The central porch is still intact, depicting Jesus's entry into Jerusalem, the Crucifixion, and other scenes from the Bible.",The central porch was destroyed long ago.,travel,contradiction,contradiction,Contradiction.,101,5,106,0.0
216,P1_zero_shot,llama_3.3_70b,matched,go up to state parks with six shelters and little screened in areas and then travel trailers and all the way up to conference center type campings that have uh you know air conditioning like hotels with uh,The state parks have six shelters on their grounds.,telephone,entailment,entailment,entailment,117,4,121,0.0
217,P1_zero_shot,llama_3.3_70b,matched,"I entered her shack, opening the painted door covered in runes of warding.","I entered the shack, bidden by her--the runes of warding would have surely sent me away otherwise.",fiction,neutral,entailment,entailment,106,4,110,0.0
218,P1_zero_shot,llama_3.3_70b,matched,No. I guess I'm going too.,I guess I'm not going to come.,fiction,contradiction,contradiction,contradiction,85,4,89,0.0
219,P1_zero_shot,llama_3.3_70b,matched,It's all right.,It is well and we will be on our way.,fiction,neutral,entailment,Entailment,83,4,87,0.0
220,P1_zero_shot,llama_3.3_70b,matched,i ripped the ligaments in my right ankle,i tore the ligaments in my right ankle,telephone,entailment,entailment,Entailment,87,4,91,0.0
221,P1_zero_shot,llama_3.3_70b,matched,yeah i'm trying to find out how long we're supposed talk,We have to talk for exactly two minutes.,telephone,neutral,neutral,Neutral.,90,3,93,0.0
222,P1_zero_shot,llama_3.3_70b,matched,The way we try to approach it is to identify every legal problem that a client has.,Identifying every legal problem makes it easier to help the client.,government,neutral,entailment,Entailment,98,4,102,0.0
223,P1_zero_shot,llama_3.3_70b,matched,"Designed by George Meikle Kemp, an unknown draftsman of humble birth, the monument took its inspiration from the design of MelroseAbbey.",George meikle Kemp was inspired by Melrose abbey. ,travel,entailment,entailment,Entailment,111,4,115,0.0
224,P1_zero_shot,llama_3.3_70b,matched,cook and then the next time it would be my turn and i'd try to outdo him and then he'd try to outdo me and  we we was really a lot of fun and,"I would cook and he never would, it always turned out to be a chore. ",telephone,contradiction,contradiction,contradiction,125,4,129,0.0
225,P1_zero_shot,llama_3.3_70b,matched,okay what types of music do you like to listen to,"You hate music, don't you? ",telephone,contradiction,contradiction,contradiction,88,4,92,0.0
226,P1_zero_shot,llama_3.3_70b,matched,Windows 95 costs about $90 at my local computer superstore.,Windows 95 is no longer sold.,slate,contradiction,contradiction,contradiction,89,4,93,0.0
227,P1_zero_shot,llama_3.3_70b,matched,that your approach is is is right you can actually go out and sub it if even if you don't wanna get hands on you can even just sub it out the concrete and those kind of things and and that's kind of the plan i have so um uh everyone i talk to uh i've,You can do it by yourself no problem.,telephone,neutral,entailment,entailment,136,4,140,0.0
228,P1_zero_shot,llama_3.3_70b,matched,She's very tired.,She is very tired from her long day.,fiction,neutral,entailment,Entailment.,81,5,86,0.0
229,P1_zero_shot,llama_3.3_70b,matched,"As long as Assad lives, he can manage these troubles and keep an agreement with Israel.",The only way for Assad to take care of the trouble is for him to die. ,slate,contradiction,contradiction,Contradiction.,103,5,108,0.0
230,P1_zero_shot,llama_3.3_70b,matched,what does um is Robby Robin Williams does he have a funny part in the movie or is,Is Robin Williams in the movie?,telephone,neutral,entailment,entailment,94,4,98,0.0
231,P1_zero_shot,llama_3.3_70b,matched,"In Temple Bar, the bookshop at the Gallery of Photography carries a large selection of photographic publications, and the Flying Pig is a secondhand bookshop.",There is no bookshop in the area.,travel,contradiction,contradiction,contradiction,107,4,111,0.0
232,P1_zero_shot,llama_3.3_70b,matched,"The sculpture on the dome (a personification of Commerce) and the river gods (including Anna Livia, set over the main door) are by Edward Smyth, who was also responsible for the statues on the GPO .",The dome is bare and plain.,travel,contradiction,contradiction,contradiction,120,4,124,0.0
233,P1_zero_shot,llama_3.3_70b,matched,"Eh! Monsieur Lawrence, called Poirot. ",Poirot called upon Monsieur Lawrence.,fiction,entailment,entailment,Entailment,88,4,92,0.0
234,P1_zero_shot,llama_3.3_70b,matched,"If all else failed, I could always make myself an exhibit.",There are major downsides to making myself an exhibit. ,fiction,neutral,neutral,Neutral.,92,3,95,0.0
235,P1_zero_shot,llama_3.3_70b,matched,"The 2000 census showed Illinois with about 35,000 fewer people who are eligible for LSC services because of low income, about $22,000 a year for a family of four, Kleiman said.",Low income is the only disqualifying factor in LSC services eligibility.,government,neutral,contradiction,contradiction,126,4,130,0.0
236,P1_zero_shot,llama_3.3_70b,matched,Weicker has yet to declare his intentions.,Weicker has only the very best of intentions.,slate,neutral,neutral,Neutral.,86,3,89,0.0
237,P1_zero_shot,llama_3.3_70b,matched,you know they they like what they're doing they you know they feel good about what they're doing that type of thing it's more,You can see that they hate this line of work.,telephone,contradiction,contradiction,contradiction,106,4,110,0.0
238,P1_zero_shot,llama_3.3_70b,matched,"Even the most aged and infirm travel here to die, for nothing is more blessed for a devout Hindu than to die in the great waters of the Varanasi and thus be released from the eternal cycle of rebirth.",There is nothing special to Hindus about the water of the Varanasi.,travel,contradiction,contradiction,Contradiction.,127,5,132,0.0
239,P1_zero_shot,llama_3.3_70b,matched,but uh that has been the major change that we have noticed in gardening and that's about the extent of what we've done just a little bit on the patio and uh and waiting for the the rain to subside so we can  mow we after about a month we finally got to mow this weekend,We still won't be able to mow for a couple of weeks.,telephone,contradiction,contradiction,contradiction,145,4,149,0.0
240,P1_zero_shot,llama_3.3_70b,matched,but uh these guys were actually on the road uh two thousand miles from from home when they had to file their uh their final exams and send them in,These men were driving in a blue Cadillac when they filed their final exams.,telephone,neutral,neutral,Neutral.,113,3,116,0.0
241,P1_zero_shot,llama_3.3_70b,matched,With him was the evil-looking Number 14.,Number 14 looked very innocent.,fiction,contradiction,contradiction,contradiction,84,4,88,0.0
242,P1_zero_shot,llama_3.3_70b,matched,This site includes a list of all award winners and a searchable database of Government Executive articles.,All of the award winners are listed on the site.,government,entailment,entailment,Entailment,96,4,100,0.0
243,P1_zero_shot,llama_3.3_70b,matched,"In the final rule, HCFA revised certain regulations pertaining to the costs of graduate medical education programs to conform to a recently enacted statute.","Regulations were revised by HCFA pertaining to the costs of graduate programs, because they neglected those programs.",government,neutral,neutral,Neutral.,114,3,117,0.0
244,P1_zero_shot,llama_3.3_70b,matched,GAO secures all information obtained during the course of its work.,The information is secured.,government,entailment,entailment,Entailment,86,4,90,0.0
245,P1_zero_shot,llama_3.3_70b,matched,He also has a private practice.,He has private practices as well.,government,entailment,entailment,entailment,81,4,85,0.0
246,P1_zero_shot,llama_3.3_70b,matched,"Nonetheless, the rationality of service tiers remains.",Rationality of service tiers continues on.,government,entailment,entailment,Entailment,85,4,89,0.0
247,P1_zero_shot,llama_3.3_70b,matched,"Ceter of the national aerosece industry, with a vigorous local culture and bright and breezy street life, this university city has an infectious enthusiasm to it.",Design of military aircraft is one of the town's biggest industries.,travel,neutral,entailment,entailment,113,4,117,0.0
248,P1_zero_shot,llama_3.3_70b,matched,"This historically renowned freshwater lake, known both as the Sea of Galilee and Lake Kinneret (meaning a harp, after its shape), is just 58 km (36 miles) in circumference.",The Sea of Galilee is full of saltwater. ,travel,contradiction,contradiction,contradiction,120,4,124,0.0
249,P1_zero_shot,llama_3.3_70b,matched,Loire Valley,A Lake in Loire.,travel,contradiction,neutral,Neutral.,77,3,80,0.0
250,P1_zero_shot,llama_3.3_70b,matched,i never managed to plan my departure right,I have all of my travel plans set.,telephone,contradiction,contradiction,contradiction,85,4,89,0.0
251,P1_zero_shot,llama_3.3_70b,matched,well yeah that really is scary,That is frightening.,telephone,entailment,entailment,entailment,78,4,82,0.0
252,P1_zero_shot,llama_3.3_70b,matched,He knew how the Simulacra was supposed to develop.,He knew how the Sim would change.,fiction,entailment,entailment,Entailment,88,4,92,0.0
253,P1_zero_shot,llama_3.3_70b,matched,"Other advantages the Postal Service could retain relate to such things as the payment of taxes, the need for a return on investment, the right of eminent domain, and immunity from parking tickets.",The right of eminent domain is an advantage of the Postal Service.,government,entailment,entailment,Entailment,117,4,121,0.0
254,P1_zero_shot,llama_3.3_70b,matched,With dark eyes and eyelashes she would have been a beauty. ,"There was nothing that could be done to make her beautiful, not even darker eyes.",fiction,contradiction,contradiction,contradiction,98,4,102,0.0
255,P1_zero_shot,llama_3.3_70b,matched,That seems to make up for how he feels about what you did to the Voth.,He held his feelings about what happened to the Voth mostly inside. ,fiction,neutral,entailment,entailment,100,4,104,0.0
256,P1_zero_shot,llama_3.3_70b,matched,The younger girl ran screaming to her.,The young girl was scared. ,fiction,neutral,entailment,entailment,82,4,86,0.0
257,P1_zero_shot,llama_3.3_70b,matched,uh-huh oh yeah i hadn't heard that one let's see i can't oh gosh that that probably wipes out my whole inventory of TV shows other than um PBS i,The only TV shows remaining will be on PBS,telephone,entailment,entailment,entailment,114,4,118,0.0
258,P1_zero_shot,llama_3.3_70b,matched,"A detailed English explanation of the plot is always provided, and wireless recorded commentary units are sometimes available.","A detailed plot, written in English, is always available and an audio commentary is sometimes available that's voiced by Morgan Freeman.",travel,neutral,entailment,entailment,112,4,116,0.0
259,P1_zero_shot,llama_3.3_70b,matched,"Sculpture and stone carving are perfectly modified to the harmonies of the design; the four columns at the corners are hollow to carry water off the roof, and the urns on roof are disguised chimneys.",The chimneys on the roof and entirely perceivable and not at all disguised. ,travel,contradiction,contradiction,Contradiction.,126,5,131,0.0
260,P1_zero_shot,llama_3.3_70b,matched,Are you sure?,Have you thought it through?,fiction,entailment,neutral,Neutral.,77,3,80,0.0
261,P1_zero_shot,llama_3.3_70b,matched,Trying Your Luck,Think carefully and calculate your way to a certain victory.,travel,neutral,contradiction,contradiction,82,4,86,0.0
262,P1_zero_shot,llama_3.3_70b,matched,"Yes, Elizabeth Taylor, Norman Mailer, Warren Beatty, David Rockefeller, and Mick Jagger will go to a nightclub, but only if they are reasonably certain that Diana Ross, William F. Buckley Jr., Salvador Dali, Betty Ford, Frank Sinatra, Mikhail Baryshnikov, and the king of Cyprus will show up too--and vice versa.",Nobody is going to be to any nightclub ever. ,slate,contradiction,contradiction,contradiction,152,4,156,0.0
263,P1_zero_shot,llama_3.3_70b,matched,"In the Blue Mountain National Park and the John Crow National Park, which together cover 78,200 hectares (193, 200 acres), conservationists are attempting to halt the encroachment of local farmers and loggers.",Blue mountain National Park is preventing farmers from working there because the park already has farmers.,travel,neutral,contradiction,contradiction,129,4,133,0.0
